food_name,main_category,sub_category,detail_category,base_weight,base_unit,base_kcal,carbs,protein,fat,serving_weight,serving_unit,serving_kcal
밀크티/버블티_블랙 밀크티+펄 핫(HOT) (J),음료 및 차류,밀크티/버블티,,100,g,52,,1.48,,473,g,245.96 
밀크티/버블티_블랙 밀크티+펄 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,49,,1.45,,414,g,202.86 
밀크티/버블티_블랙버블 밀크티,음료 및 차류,밀크티/버블티,,100,g,105,,2.82,,355,g,372.75 
밀크티/버블티_블랙슈가 버블티,음료 및 차류,밀크티/버블티,,100,g,67,11.56,1.32,1.72,100,g,67.00 
밀크티/버블티_순수 밀크티 보틀,음료 및 차류,밀크티/버블티,,100,g,73,,2.67,,300,g,219.00 
밀크티/버블티_순수 카페 밀크티 보틀,음료 및 차류,밀크티/버블티,,100,g,105,,2.33,,300,g,315.00 
밀크티/버블티_아쌈 버블티,음료 및 차류,밀크티/버블티,,100,g,68,,1.51,,595,g,404.60 
밀크티/버블티_아이스버블 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,74,,1.48,,473,g,350.02 
밀크티/버블티_아이스버블 밀크티 아이스(ICED) (R),음료 및 차류,밀크티/버블티,,100,g,66,,1.21,,414,g,273.24 
밀크티/버블티_얼그레이 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,66,11.14,1.59,,440,g,290.40 
밀크티/버블티_얼그레이 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,41,4.04,1.49,2.13,470,g,192.70 
밀크티/버블티_얼그레이 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,92,13.95,2.37,,380,g,349.60 
밀크티/버블티_얼그레이 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,65,6.45,2.58,3.23,310,g,201.50 
밀크티/버블티_얼그레이 버블티,음료 및 차류,밀크티/버블티,,100,g,62,11.12,1.19,1.4,100,g,62.00 
밀크티/버블티_자스민 그린 밀크티 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,g,39,,0.31,,651,g,253.89 
밀크티/버블티_자스민 그린 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,39,,0.21,,473,g,184.47 
밀크티/버블티_자스민 그린 밀크티 핫(HOT) (J),음료 및 차류,밀크티/버블티,,100,g,26,,1.27,,473,g,122.98 
밀크티/버블티_자스민 그린 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,26,,1.21,,414,g,107.64 
밀크티/버블티_제주 그린 밀크티+펄 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,g,56,,1.54,,651,g,364.56 
밀크티/버블티_제주 그린 밀크티+펄 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,56,,1.69,,473,g,264.88 
밀크티/버블티_제주 그린 밀크티+펄 핫(HOT) (J),음료 및 차류,밀크티/버블티,,100,g,94,,2.96,,473,g,444.62 
밀크티/버블티_제주 그린 밀크티+펄 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,91,,2.9,,414,g,376.74 
밀크티/버블티_진저 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,56,,1.2,,415,g,232.40 
밀크티/버블티_진저 밀크티,음료 및 차류,밀크티/버블티,,100,g,64,,1.56,,385,g,246.40 
밀크티/버블티_청순밀크티 보틀,음료 및 차류,밀크티/버블티,,100,g,51,,1.33,,300,g,153.00 
밀크티/버블티_초당옥수수 밀크티+펄,음료 및 차류,밀크티/버블티,,100,g,65,,1.48,,473,g,307.45 
밀크티/버블티_초코 버블티,음료 및 차류,밀크티/버블티,,100,g,68,11.99,1.5,1.59,100,g,68.00 
밀크티/버블티_초콜릿 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,50,,1.45,,415,g,207.50 
밀크티/버블티_초콜릿 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,58,,1.56,,385,g,223.30 
밀크티/버블티_커피베이 달고나 버블티,음료 및 차류,밀크티/버블티,,100,g,75,,0.82,,550,g,412.50 
밀크티/버블티_코코넛 버블티,음료 및 차류,밀크티/버블티,,100,g,85,,1.51,,595,g,505.75 
밀크티/버블티_타로 밀크티+펄 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,g,79,,0.31,,651,g,514.29 
밀크티/버블티_타로 밀크티+펄 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,80,,0.21,,473,g,378.40 
밀크티/버블티_타로 밀크티+펄 핫(HOT) (J),음료 및 차류,밀크티/버블티,,100,g,118,,0.42,,473,g,558.14 
밀크티/버블티_타로 밀크티+펄 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,115,,0.48,,414,g,476.10 
밀크티/버블티_타로 버블티,음료 및 차류,밀크티/버블티,,100,g,75,,1.34,,595,g,446.25 
밀크티/버블티_타로버블 밀크티,음료 및 차류,밀크티/버블티,,100,g,106,,2.82,,355,g,376.30 
밀크티/버블티_타로 버블티,음료 및 차류,밀크티/버블티,,100,g,71,12.08,1.32,1.95,100,g,71.00 
밀크티/버블티_피스타치오 밀크티+펄 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,g,67,,1.69,,651,g,436.17 
밀크티/버블티_피스타치오 밀크티+펄 아이스(ICED)) (L),음료 및 차류,밀크티/버블티,,100,g,67,,1.69,,473,g,316.91 
밀크티/버블티_피스타치오 밀크티+펄 핫(HOT) (J),음료 및 차류,밀크티/버블티,,100,g,107,,2.75,,473,g,506.11 
밀크티/버블티_피스타치오 밀크티+펄 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,104,,2.9,,414,g,430.56 
밀크티/버블티_하동 호지 밀크티 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,g,52,,1.69,,651,g,338.52 
밀크티/버블티_하동 호지 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,52,,1.69,,473,g,245.96 
밀크티/버블티_하동 호지 밀크티 핫(HOT) (J),음료 및 차류,밀크티/버블티,,100,g,80,,3.17,,473,g,378.40 
밀크티/버블티_하동 호지 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,80,,3.14,,414,g,331.20 
밀크티/버블티_허니 얼 그레이 밀크티 아이스(ICED) (Grande),음료 및 차류,밀크티/버블티,,100,g,47,,0.85,,473,g,222.31 
밀크티/버블티_허니 얼 그레이 밀크티 핫(HOT) (Grande),음료 및 차류,밀크티/버블티,,100,g,84,,2.54,,473,g,397.32 
밀크티/버블티_흑당 버블티,음료 및 차류,밀크티/버블티,,100,g,83,15.74,1.28,1.7,470,g,390.10 
밀크티/버블티_흑당 시나몬 버블티,음료 및 차류,밀크티/버블티,,100,g,74,,1.25,,480,g,355.20 
밀크티/버블티_흑당 펄 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,62,,1.4,,500,g,310.00 
밀크티/버블티_흑당 펄 밀크티 아이스(ICED) (R),음료 및 차류,밀크티/버블티,,100,g,63,,1.25,,400,g,252.00 
밀크티/버블티_흑당 펄 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,86,,2.03,,395,g,339.70 
밀크티/버블티_흑당 펄 밀크티 핫(HOT) (R),음료 및 차류,밀크티/버블티,,100,g,86,,2.15,,325,g,279.50 
밀크티/버블티_로얄 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,54,,1.48,,473,g,255.42 
밀크티/버블티_로얄 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,44,,1.24,,591,g,260.04 
밀크티/버블티_로얄 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,65,,2.05,,473,g,307.45 
밀크티/버블티_로얄밀크 버블티,음료 및 차류,밀크티/버블티,,100,g,76,,1.35,,591,g,449.16 
밀크티/버블티_로열 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,51,8.23,1.06,,650,g,331.50 
밀크티/버블티_로열 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,80,11.7,1.98,,500,g,400.00 
밀크티/버블티_민트 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,67,,1.39,,475,g,318.25 
밀크티/버블티_민트 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,78,,1.45,,660,g,514.80 
밀크티/버블티_민트 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,88,,2.51,,335,g,294.80 
밀크티/버블티_민트 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,94,,2.52,,500,g,470.00 
밀크티/버블티_밀크티,음료 및 차류,밀크티/버블티,,100,g,51,,1.78,,100,g,51.00 
밀크티/버블티_밀크티 달구나 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,56,9.94,1.37,,946,g,529.76 
밀크티/버블티_밀크티 달구나 아이스(ICED) (ML),음료 및 차류,밀크티/버블티,,100,g,51,9.15,1.13,,710,g,362.10 
밀크티/버블티_밀크티 달구나 핫(HOT) (ML),음료 및 차류,밀크티/버블티,,100,g,68,11.68,1.86,,591,g,401.88 
밀크티/버블티_버터스카치폼 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,68,,0.97,,431,g,293.08 
밀크티/버블티_블랙 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,33,,1.31,,946,g,312.18 
밀크티/버블티_블랙 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,61,,0.12,,506.4,g,308.90 
밀크티/버블티_블랙 밀크티 아이스(ICED) (M),음료 및 차류,밀크티/버블티,,100,g,32,,1.25,,591,g,189.12 
밀크티/버블티_블랙 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,70,,0.14,,638.1,g,446.67 
밀크티/버블티_블랙 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,29,,1.11,,946,g,274.34 
밀크티/버블티_블랙 밀크티 핫(HOT) (M),음료 및 차류,밀크티/버블티,,100,g,34,,1.35,,591,g,200.94 
밀크티/버블티_블랙 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,73,,0.19,,363.1,g,265.06 
밀크티/버블티_블랙 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,78,,0.18,,491.3,g,383.21 
밀크티/버블티_슬림 타로 JMT,음료 및 차류,밀크티/버블티,,100,g,31,,1.56,,100,g,31.00 
밀크티/버블티_아몬드 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,47,,1.24,,591,g,277.77 
밀크티/버블티_아몬드 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,70,,2.05,,473,g,331.10 
밀크티/버블티_얼그레이 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,61,,0.16,,506.4,g,308.90 
밀크티/버블티_얼그레이 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,70,,0.17,,638.1,g,446.67 
밀크티/버블티_얼그레이 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,73,,0.25,,363.1,g,265.06 
밀크티/버블티_얼그레이 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,79,,0.24,,491.3,g,388.13 
밀크티/버블티_얼그레이버블티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,59,10.76,0.87,,650,g,383.50 
밀크티/버블티_우롱 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,61,,0.12,,506.4,g,308.90 
밀크티/버블티_우롱 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,70,,0.14,,638.1,g,446.67 
밀크티/버블티_우롱 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,73,,0.19,,363.1,g,265.06 
밀크티/버블티_우롱 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,78,,0.18,,491.3,g,383.21 
밀크티/버블티_자스민 그린 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,65,,0.13,,476.4,g,309.66 
밀크티/버블티_자스민 그린 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,70,,0.16,,638.1,g,446.67 
밀크티/버블티_자스민 그린 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,97,,0.25,,358.1,g,347.36 
밀크티/버블티_자스민 그린 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,96,,0.25,,486.3,g,466.85 
밀크티/버블티_자스민우롱 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,37,4.78,1.22,,650,g,240.50 
밀크티/버블티_자스민우롱 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,62,7.21,2.19,,500,g,310.00 
밀크티/버블티_제주 말차 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,73,,0.28,,527.4,g,385.00 
밀크티/버블티_제주 말차 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,81,,0.34,,642.1,g,520.10 
밀크티/버블티_제주 말차 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,105,,0.52,,402.1,g,422.21 
밀크티/버블티_제주 말차 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,81,,0.44,,642.1,g,520.10 
밀크티/버블티_초코 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,73,,0.44,,524.2,g,382.67 
밀크티/버블티_초코 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,83,,0.53,,643.8,g,534.35 
밀크티/버블티_초코 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,111,,0.8,,410.4,g,455.54 
밀크티/버블티_초코 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,104,,0.82,,533.4,g,554.74 
밀크티/버블티_치즈 폼 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,64,,1.02,,591,g,378.24 
밀크티/버블티_클래식 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,36,5.96,0.75,,650,g,234.00 
밀크티/버블티_클래식 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,69,9.35,1.93,,500,g,345.00 
밀크티/버블티_타로 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,66,,1.24,,492,g,324.72 
밀크티/버블티_타로 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,82,,1.43,,638,g,523.16 
밀크티/버블티_타로 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,103,,2.41,,378,g,389.34 
밀크티/버블티_타로 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,113,,2.4,,504,g,569.52 
밀크티/버블티_허니 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,33,,1.31,,946,g,312.18 
밀크티/버블티_허니 밀크티 아이스(ICED) (M),음료 및 차류,밀크티/버블티,,100,g,32,,1.25,,591,g,189.12 
밀크티/버블티_허니 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,29,,1.11,,946,g,274.34 
밀크티/버블티_허니 밀크티 핫(HOT) (M),음료 및 차류,밀크티/버블티,,100,g,34,,1.35,,591,g,200.94 
밀크티/버블티_흑당 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,g,77,,1.29,,472,g,363.44 
밀크티/버블티_흑당 밀크티 아이스(ICED) (M),음료 및 차류,밀크티/버블티,,100,g,51,,1.3,,591,g,301.41 
밀크티/버블티_흑당 밀크티 아이스(ICED) (XL),음료 및 차류,밀크티/버블티,,100,g,85,,1.38,,618,g,525.30 
밀크티/버블티_흑당 밀크티 핫(HOT) (L),음료 및 차류,밀크티/버블티,,100,g,120,,2.37,,358,g,429.60 
밀크티/버블티_흑당 밀크티 핫(HOT) (XL),음료 및 차류,밀크티/버블티,,100,g,119,,2.38,,484,g,575.96 
밀크티/버블티_밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,46,6.67,1.12,1.62,591,g,271.86 
밀크티/버블티_달고나 버블티,음료 및 차류,밀크티/버블티,,100,ml,80,,1.25,,480,g,384.00 
밀크티/버블티_달달한 밤 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,82,,1.62,,415,g,340.30 
밀크티/버블티_달달한 밤 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,ml,93,,0.22,,415,g,385.95 
밀크티/버블티_돌체 블랙 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,64,,1.27,,528.2,g,338.05 
밀크티/버블티_돌체 블랙 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,86,,2.32,,358.2,g,308.05 
밀크티/버블티_딸기 버블티,음료 및 차류,밀크티/버블티,,100,ml,124,,2.02,,347,g,430.28 
밀크티/버블티_딸기 블랙 밀크티 아이스(ICED) (Grande),음료 및 차류,밀크티/버블티,,100,ml,65,,1.25,,480,g,312.00 
밀크티/버블티_딸기 블랙 밀크티 아이스(ICED) (Mini Venti),음료 및 차류,밀크티/버블티,,100,ml,72,,1.23,,570,g,410.40 
밀크티/버블티_딸기 블랙 밀크티 아이스(ICED) (Tall),음료 및 차류,밀크티/버블티,,100,ml,57,,1.11,,360,g,205.20 
밀크티/버블티_딸기 블랙 밀크티 아이스(ICED) (Venti),음료 및 차류,밀크티/버블티,,100,ml,63,,0.97,,720,g,453.60 
밀크티/버블티_딸기 블랙 밀크티 핫(HOT) (Grande),음료 및 차류,밀크티/버블티,,100,ml,77,,1.88,,480,g,369.60 
밀크티/버블티_딸기 블랙 밀크티 핫(HOT) (Mini Venti),음료 및 차류,밀크티/버블티,,100,ml,80,,2.11,,570,g,456.00 
밀크티/버블티_딸기 블랙 밀크티 핫(HOT) (Tall),음료 및 차류,밀크티/버블티,,100,ml,72,,1.95,,360,g,259.20 
밀크티/버블티_딸기 블랙 밀크티 핫(HOT) (Venti),음료 및 차류,밀크티/버블티,,100,ml,74,,1.81,,720,g,532.80 
밀크티/버블티_딸기 쥬얼리 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,49,,1.06,,473,g,231.77 
밀크티/버블티_딸기심쿵! 프렌치바닐라 밀크티,음료 및 차류,밀크티/버블티,,100,g,68,,0.72,,473,g,321.64 
밀크티/버블티_레몬 버블티,음료 및 차류,밀크티/버블티,,100,ml,146,,1.79,,280,g,408.80 
밀크티/버블티_로얄 밀크 버블티,음료 및 차류,밀크티/버블티,,100,ml,99,,1.7,,354,g,350.46 
밀크티/버블티_로얄 밀크 티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,54,,1.48,,473,g,255.42 
밀크티/버블티_로얄 밀크 티 핫(HOT),음료 및 차류,밀크티/버블티,,100,ml,49,,2.03,,473,g,231.77 
밀크티/버블티_로얄 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,47,,1.24,,591,g,277.77 
밀크티/버블티_로얄 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,57,,1.33,,600,g,342.00 
밀크티/버블티_로얄 밀크티 아이스(ICED) (더벤티),음료 및 차류,밀크티/버블티,,100,ml,67,,1.46,,960,g,643.20 
밀크티/버블티_로얄 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,ml,65,,1.67,,600,g,390.00 
밀크티/버블티_로얄 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,ml,69,,2.05,,473,g,326.37 
밀크티/버블티_로얄 클래식 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,44,,1.25,,415,g,182.60 
밀크티/버블티_로얄 클래식 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,ml,63,,2.07,,415,g,261.45 
밀크티/버블티_말차 버블티,음료 및 차류,밀크티/버블티,,100,ml,64,,1.04,,480,g,307.20 
밀크티/버블티_말차 버블티 (L),음료 및 차류,밀크티/버블티,,100,ml,46,6.3,1.3,,1000,g,460.00 
밀크티/버블티_말차 버블티 (ML),음료 및 차류,밀크티/버블티,,100,ml,45,5.63,1.13,,710,g,319.50 
밀크티/버블티_망고 버블티,음료 및 차류,밀크티/버블티,,100,ml,126,,2.02,,347,g,437.22 
밀크티/버블티_망고사고 밀크티,음료 및 차류,밀크티/버블티,,100,g,60,,0.55,,476.4,g,285.84 
밀크티/버블티_메론 버블티,음료 및 차류,밀크티/버블티,,100,ml,49,,0.24,,420,g,205.80 
밀크티/버블티_미니펄 딸기 밀크티 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,ml,60,,0.61,,651,g,390.60 
밀크티/버블티_미니펄 딸기 밀크티 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,ml,62,,0.85,,473,g,293.26 
밀크티/버블티_미니펄 망고 밀크 아이스(ICED) (J),음료 및 차류,밀크티/버블티,,100,ml,61,,0.92,,651,g,397.11 
밀크티/버블티_미니펄 망고 밀크 아이스(ICED) (L),음료 및 차류,밀크티/버블티,,100,ml,64,,1.27,,473,g,302.72 
밀크티/버블티_미숫가루 라떼 아이스(ICED) (더벤티),음료 및 차류,밀크티/버블티,,100,ml,74,,2.29,,960,g,710.40 
밀크티/버블티_민트 밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,g,67,,1.39,,475,g,318.25 
밀크티/버블티_민트 밀크티 아이스(ICED) 빅사이즈,음료 및 차류,밀크티/버블티,,100,g,78,,1.45,,660,g,514.80 
밀크티/버블티_민트 밀크티 핫(HOT),음료 및 차류,밀크티/버블티,,100,g,88,,2.51,,335,g,294.80 
밀크티/버블티_민트 밀크티 핫(HOT) 빅사이즈,음료 및 차류,밀크티/버블티,,100,g,94,,2.52,,500,g,470.00 
밀크티/버블티_밀크 버블티,음료 및 차류,밀크티/버블티,,100,ml,50,,1.17,,420,g,210.00 
밀크티/버블티_밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,50,,1.27,,710,g,355.00 
밀크티/버블티_밀크티 아이스(ICED),음료 및 차류,밀크티/버블티,,100,ml,54,,1.5,,360,g,194.40 
